timestamp,node,container,cpu_pct,mem_used_mb,mem_limit_mb,net_rx,net_tx,block_io,phase
2026-08-09T23:24:33.332Z,D1,cc-unified,NA,18.27,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:33.332Z,D1,peer0.org1.example.com,NA,481.36,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1654726656,phase4b
2026-08-09T23:24:33.684Z,D2,cc-unified,NA,16.61,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:33.684Z,D2,orderer2.example.com,NA,395.29,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1654366208,phase4b
2026-08-09T23:24:33.684Z,D2,peer0.org2.example.com,NA,460.77,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211562496/2547519488,phase4b
2026-08-09T23:24:34.007Z,D3,cc-unified,NA,19.58,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:34.007Z,D3,orderer3.example.com,NA,480.63,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1659092992,phase4b
2026-08-09T23:24:34.007Z,D3,peer0.org3.example.com,NA,496.36,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120217600/1700438016,phase4b
2026-08-09T23:24:34.481Z,D4,cc-unified,NA,17.05,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:34.481Z,D4,orderer.example.com,NA,1046.57,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460070912/1159344128,phase4b
2026-08-09T23:24:34.481Z,D4,peer0.org4.example.com,NA,765.76,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1651699712,phase4b
2026-08-09T23:24:35.398Z,D1,cc-unified,0.00,18.27,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:35.398Z,D1,peer0.org1.example.com,2.97,481.62,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1654726656,phase4b
2026-08-09T23:24:35.737Z,D2,cc-unified,0.00,16.61,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:35.737Z,D2,orderer2.example.com,1.00,395.29,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1654366208,phase4b
2026-08-09T23:24:35.737Z,D2,peer0.org2.example.com,7.83,460.50,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211562496/2547519488,phase4b
2026-08-09T23:24:36.059Z,D3,cc-unified,0.00,19.58,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:36.059Z,D3,orderer3.example.com,1.83,481.12,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1659092992,phase4b
2026-08-09T23:24:36.059Z,D3,peer0.org3.example.com,6.43,496.85,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120217600/1700438016,phase4b
2026-08-09T23:24:36.585Z,D4,cc-unified,0.00,17.05,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:36.585Z,D4,orderer.example.com,2.51,1047.76,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460070912/1159344128,phase4b
2026-08-09T23:24:36.585Z,D4,peer0.org4.example.com,3.18,766.75,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1651699712,phase4b
2026-08-09T23:24:37.542Z,D1,cc-unified,0.00,18.27,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:37.542Z,D1,peer0.org1.example.com,3.04,481.37,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1654726656,phase4b
2026-08-09T23:24:37.815Z,D2,cc-unified,0.00,16.61,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:37.815Z,D2,orderer2.example.com,1.04,396.03,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1654366208,phase4b
2026-08-09T23:24:37.815Z,D2,peer0.org2.example.com,2.07,460.78,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211562496/2547519488,phase4b
2026-08-09T23:24:38.130Z,D3,cc-unified,0.00,19.58,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:38.130Z,D3,orderer3.example.com,1.77,481.36,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1659092992,phase4b
2026-08-09T23:24:38.130Z,D3,peer0.org3.example.com,7.69,496.41,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120217600/1700438016,phase4b
2026-08-09T23:24:38.709Z,D4,cc-unified,0.00,17.05,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:38.709Z,D4,orderer.example.com,1.87,1047.73,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460070912/1159344128,phase4b
2026-08-09T23:24:38.709Z,D4,peer0.org4.example.com,2.42,765.75,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1651699712,phase4b
2026-08-09T23:24:39.678Z,D1,cc-unified,0.00,18.27,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:39.678Z,D1,peer0.org1.example.com,5.07,481.89,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1654726656,phase4b
2026-08-09T23:24:39.901Z,D2,cc-unified,0.00,16.61,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:39.901Z,D2,orderer2.example.com,0.95,395.53,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1654366208,phase4b
2026-08-09T23:24:39.901Z,D2,peer0.org2.example.com,7.34,461.01,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211562496/2547519488,phase4b
2026-08-09T23:24:40.296Z,D3,cc-unified,0.00,19.58,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:40.296Z,D3,orderer3.example.com,1.57,480.89,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1659092992,phase4b
2026-08-09T23:24:40.296Z,D3,peer0.org3.example.com,5.80,496.93,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120217600/1700438016,phase4b
2026-08-09T23:24:40.759Z,D4,cc-unified,0.00,17.05,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:40.759Z,D4,orderer.example.com,0.70,1046.57,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460070912/1159344128,phase4b
2026-08-09T23:24:40.759Z,D4,peer0.org4.example.com,0.74,765.76,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1651699712,phase4b
2026-08-09T23:24:41.804Z,D1,cc-unified,0.00,18.27,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:41.804Z,D1,peer0.org1.example.com,2.95,481.36,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1654726656,phase4b
2026-08-09T23:24:41.987Z,D2,cc-unified,0.00,16.61,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:41.987Z,D2,orderer2.example.com,0.91,395.78,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1654366208,phase4b
2026-08-09T23:24:41.987Z,D2,peer0.org2.example.com,7.40,460.54,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211562496/2547519488,phase4b
2026-08-09T23:24:42.459Z,D3,cc-unified,0.00,19.58,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:42.459Z,D3,orderer3.example.com,1.62,480.64,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1659092992,phase4b
2026-08-09T23:24:42.459Z,D3,peer0.org3.example.com,5.88,496.68,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120217600/1700438016,phase4b
2026-08-09T23:24:42.809Z,D4,cc-unified,0.00,17.05,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:42.809Z,D4,orderer.example.com,1.36,1047.06,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460070912/1159344128,phase4b
2026-08-09T23:24:42.809Z,D4,peer0.org4.example.com,1.39,766.01,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1651699712,phase4b
2026-08-09T23:24:43.931Z,D1,cc-unified,0.00,18.27,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:43.931Z,D1,HARNESS_bench.js,NA,67.68,7815.99,NA,NA,threads=7,phase4b
2026-08-09T23:24:43.931Z,D1,peer0.org1.example.com,2.26,480.62,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1654726656,phase4b
2026-08-09T23:24:44.074Z,D2,cc-unified,0.00,16.61,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:44.074Z,D2,orderer2.example.com,1.04,395.53,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1654366208,phase4b
2026-08-09T23:24:44.074Z,D2,peer0.org2.example.com,7.85,460.69,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211562496/2547519488,phase4b
2026-08-09T23:24:44.621Z,D3,cc-unified,1.06,21.06,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:44.621Z,D3,orderer3.example.com,1.78,480.87,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1659092992,phase4b
2026-08-09T23:24:44.621Z,D3,peer0.org3.example.com,6.81,496.45,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120217600/1700438016,phase4b
2026-08-09T23:24:44.952Z,D4,cc-unified,0.00,17.05,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:44.952Z,D4,orderer.example.com,3.44,1048.50,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460070912/1159372800,phase4b
2026-08-09T23:24:44.952Z,D4,peer0.org4.example.com,4.09,766.50,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1651728384,phase4b
2026-08-09T23:24:46.071Z,D1,cc-unified,1.69,21.91,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:46.071Z,D1,HARNESS_bench.js,14.6,82.30,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:24:46.071Z,D1,peer0.org1.example.com,11.10,481.37,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1654812672,phase4b
2026-08-09T23:24:46.136Z,D2,cc-unified,1.51,16.61,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:46.136Z,D2,orderer2.example.com,1.73,395.34,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1654448128,phase4b
2026-08-09T23:24:46.136Z,D2,peer0.org2.example.com,4.91,460.30,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211562496/2547601408,phase4b
2026-08-09T23:24:46.675Z,D3,cc-unified,0.16,19.82,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:46.675Z,D3,orderer3.example.com,2.21,479.96,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1659174912,phase4b
2026-08-09T23:24:46.675Z,D3,peer0.org3.example.com,6.72,495.95,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120217600/1700524032,phase4b
2026-08-09T23:24:47.071Z,D4,cc-unified,6.32,28.54,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:47.071Z,D4,orderer.example.com,5.09,1054.46,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460070912/1160118272,phase4b
2026-08-09T23:24:47.071Z,D4,peer0.org4.example.com,18.44,770.98,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1652056064,phase4b
2026-08-09T23:24:48.124Z,D1,cc-unified,26.70,34.19,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:48.124Z,D1,HARNESS_bench.js,79.3,132.53,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:24:48.124Z,D1,peer0.org1.example.com,77.68,554.37,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1655255040,phase4b
2026-08-09T23:24:48.198Z,D2,cc-unified,5.45,23.62,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:48.198Z,D2,orderer2.example.com,3.22,401.45,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1655844864,phase4b
2026-08-09T23:24:48.198Z,D2,peer0.org2.example.com,40.10,464.95,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211566592/2547867648,phase4b
2026-08-09T23:24:48.793Z,D3,cc-unified,9.74,29.79,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:48.793Z,D3,orderer3.example.com,11.93,498.68,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1664901120,phase4b
2026-08-09T23:24:48.793Z,D3,peer0.org3.example.com,194.51,558.01,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120233984/1704591360,phase4b
2026-08-09T23:24:49.128Z,D4,cc-unified,2.53,29.25,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:49.128Z,D4,orderer.example.com,73.60,1100.96,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1165303808,phase4b
2026-08-09T23:24:49.128Z,D4,peer0.org4.example.com,175.24,826.97,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1707393024,phase4b
2026-08-09T23:24:50.243Z,D1,cc-unified,3.15,37.27,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:50.243Z,D1,HARNESS_bench.js,26.6,133.25,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:24:50.243Z,D1,peer0.org1.example.com,59.75,569.00,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1655963648,phase4b
2026-08-09T23:24:50.263Z,D2,cc-unified,2.27,23.88,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:50.263Z,D2,orderer2.example.com,2.90,408.73,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1658445824,phase4b
2026-08-09T23:24:50.263Z,D2,peer0.org2.example.com,26.65,465.04,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211566592/2548236288,phase4b
2026-08-09T23:24:50.848Z,D3,cc-unified,3.53,29.27,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:50.848Z,D3,orderer3.example.com,4.82,501.47,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1665929216,phase4b
2026-08-09T23:24:50.848Z,D3,peer0.org3.example.com,41.50,564.14,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120233984/1705381888,phase4b
2026-08-09T23:24:51.282Z,D4,cc-unified,3.07,29.52,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:51.282Z,D4,orderer.example.com,17.01,1102.11,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1166467072,phase4b
2026-08-09T23:24:51.282Z,D4,peer0.org4.example.com,40.63,832.06,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1708236800,phase4b
2026-08-09T23:24:52.308Z,D1,cc-unified,2.53,36.48,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:52.308Z,D1,HARNESS_bench.js,19.0,134.07,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:24:52.308Z,D1,peer0.org1.example.com,39.48,570.97,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1656598528,phase4b
2026-08-09T23:24:52.322Z,D2,cc-unified,1.96,23.64,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:52.322Z,D2,orderer2.example.com,1.93,412.19,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1659256832,phase4b
2026-08-09T23:24:52.322Z,D2,peer0.org2.example.com,18.35,479.82,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211566592/2548670464,phase4b
2026-08-09T23:24:52.894Z,D3,cc-unified,3.37,30.84,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:52.894Z,D3,orderer3.example.com,4.60,504.63,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1666949120,phase4b
2026-08-09T23:24:52.894Z,D3,peer0.org3.example.com,43.81,555.82,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120233984/1706160128,phase4b
2026-08-09T23:24:53.410Z,D4,cc-unified,2.11,28.80,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:53.410Z,D4,orderer.example.com,7.33,1102.40,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1167482880,phase4b
2026-08-09T23:24:53.410Z,D4,peer0.org4.example.com,21.00,839.66,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1709064192,phase4b
2026-08-09T23:24:54.461Z,D2,cc-unified,2.40,21.81,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:54.461Z,D2,orderer2.example.com,2.44,416.49,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1660125184,phase4b
2026-08-09T23:24:54.461Z,D2,peer0.org2.example.com,23.46,490.18,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211566592/2549030912,phase4b
2026-08-09T23:24:54.487Z,D1,cc-unified,2.01,38.21,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:54.487Z,D1,HARNESS_bench.js,19.6,135.36,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:24:54.487Z,D1,peer0.org1.example.com,37.40,570.99,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,91299840/1658925056,phase4b
2026-08-09T23:24:55.024Z,D3,cc-unified,4.37,34.62,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:55.024Z,D3,orderer3.example.com,5.13,509.15,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1667969024,phase4b
2026-08-09T23:24:55.024Z,D3,peer0.org3.example.com,41.35,559.43,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120233984/1706975232,phase4b
2026-08-09T23:24:55.605Z,D4,cc-unified,1.85,31.33,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:55.605Z,D4,orderer.example.com,5.62,1104.82,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1168416768,phase4b
2026-08-09T23:24:55.605Z,D4,peer0.org4.example.com,10.84,841.38,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1709801472,phase4b
2026-08-09T23:24:56.520Z,D2,cc-unified,0.74,22.06,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:56.520Z,D2,orderer2.example.com,2.55,421.14,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1661784064,phase4b
2026-08-09T23:24:56.520Z,D2,peer0.org2.example.com,15.74,494.05,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211566592/2549379072,phase4b
2026-08-09T23:24:56.561Z,D1,cc-unified,1.99,38.27,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:56.561Z,D1,HARNESS_bench.js,15.0,137.01,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:24:56.561Z,D1,peer0.org1.example.com,47.59,593.06,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,92700672/1678680064,phase4b
2026-08-09T23:24:57.121Z,D3,cc-unified,2.19,34.30,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:57.121Z,D3,orderer3.example.com,4.13,511.48,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1668620288,phase4b
2026-08-09T23:24:57.121Z,D3,peer0.org3.example.com,29.62,560.35,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120233984/1707499520,phase4b
2026-08-09T23:24:57.663Z,D4,cc-unified,1.68,30.31,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:57.663Z,D4,orderer.example.com,12.41,1107.40,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1169010688,phase4b
2026-08-09T23:24:57.663Z,D4,peer0.org4.example.com,23.46,840.74,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1710284800,phase4b
2026-08-09T23:24:58.581Z,D2,cc-unified,1.28,22.78,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:24:58.581Z,D2,orderer2.example.com,1.91,423.78,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1662287872,phase4b
2026-08-09T23:24:58.581Z,D2,peer0.org2.example.com,21.95,490.58,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211566592/2549747712,phase4b
2026-08-09T23:24:58.636Z,D1,cc-unified,1.25,32.08,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:24:58.636Z,D1,HARNESS_bench.js,12.1,138.54,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:24:58.636Z,D1,peer0.org1.example.com,41.52,613.77,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,93655040/1698357248,phase4b
2026-08-09T23:24:59.284Z,D3,cc-unified,2.46,34.61,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:24:59.284Z,D3,orderer3.example.com,3.44,513.51,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1669230592,phase4b
2026-08-09T23:24:59.284Z,D3,peer0.org3.example.com,22.83,560.63,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120233984/1707937792,phase4b
2026-08-09T23:24:59.746Z,D4,cc-unified,1.07,30.37,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:24:59.746Z,D4,orderer.example.com,3.53,1111.96,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1169481728,phase4b
2026-08-09T23:24:59.746Z,D4,peer0.org4.example.com,7.60,840.81,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1710616576,phase4b
2026-08-09T23:25:00.662Z,D2,cc-unified,0.63,22.30,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:25:00.662Z,D2,orderer2.example.com,1.46,425.36,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1662689280,phase4b
2026-08-09T23:25:00.662Z,D2,peer0.org2.example.com,18.49,491.32,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211566592/2550087680,phase4b
2026-08-09T23:25:00.781Z,D1,cc-unified,0.51,31.69,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:25:00.781Z,D1,HARNESS_bench.js,12.8,141.79,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:25:00.781Z,D1,peer0.org1.example.com,27.57,626.41,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,97894400/1707159552,phase4b
2026-08-09T23:25:01.426Z,D3,cc-unified,2.19,34.82,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:25:01.426Z,D3,orderer3.example.com,2.89,516.11,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1669697536,phase4b
2026-08-09T23:25:01.426Z,D3,peer0.org3.example.com,20.51,560.98,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120233984/1708314624,phase4b
2026-08-09T23:25:01.822Z,D4,cc-unified,3.12,29.78,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:25:01.822Z,D4,orderer.example.com,11.99,1118.26,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1170071552,phase4b
2026-08-09T23:25:01.822Z,D4,peer0.org4.example.com,22.09,840.13,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1711058944,phase4b
2026-08-09T23:25:02.737Z,D2,cc-unified,1.42,22.29,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,1605632/364544,phase4b
2026-08-09T23:25:02.737Z,D2,orderer2.example.com,2.48,428.34,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,7970816/1663266816,phase4b
2026-08-09T23:25:02.737Z,D2,peer0.org2.example.com,21.80,499.72,15914.51,NA_HOST_NETWORK,NA_HOST_NETWORK,211566592/2550472704,phase4b
2026-08-09T23:25:02.893Z,D1,cc-unified,2.48,30.89,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,618496/0,phase4b
2026-08-09T23:25:02.893Z,D1,HARNESS_bench.js,15.2,145.01,7815.99,NA,NA,threads=11,phase4b
2026-08-09T23:25:02.893Z,D1,peer0.org1.example.com,42.28,588.67,7815.99,NA_HOST_NETWORK,NA_HOST_NETWORK,98066432/1710223360,phase4b
2026-08-09T23:25:03.582Z,D3,cc-unified,3.03,36.12,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,3649536/339968,phase4b
2026-08-09T23:25:03.582Z,D3,orderer3.example.com,3.71,518.69,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,1736704/1670418432,phase4b
2026-08-09T23:25:03.582Z,D3,peer0.org3.example.com,27.00,561.20,15823.57,NA_HOST_NETWORK,NA_HOST_NETWORK,120233984/1708879872,phase4b
2026-08-09T23:25:03.934Z,D4,cc-unified,2.00,32.00,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,159744/0,phase4b
2026-08-09T23:25:03.934Z,D4,orderer.example.com,11.53,1124.32,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,460144640/1170710528,phase4b
2026-08-09T23:25:03.934Z,D4,peer0.org4.example.com,19.72,842.21,15823.56,NA_HOST_NETWORK,NA_HOST_NETWORK,76492800/1711587328,phase4b
